,ep,time,reward,cum_score,best_score,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,states
313,313,2.940000000000002,-309.9,-292.24121405750805,873.8999999999996,-3.236007723474531,-9.426132936679158,0.0,-0.5910243691017314,-3.240957153696929,-21.903191393290776,"[-3.19340591 -9.29777358  0.067483    3.18415041  4.76686628  0.
 -3.22025742 -9.36171435  0.          3.2294559   5.3428171   0.
 -3.23600772 -9.42613294  0.          3.27470071  5.9186667   0.        ]"
314,314,5.0399999999999805,-245.46666666666667,-292.0922505307856,873.8999999999996,-2.3013760916286197,18.81510087428586,55.626691511778084,-1.7335442341602663,6.89689731774582,8.126391626023581,"[-2.2405079  18.52052874 55.29511825  3.16260957  2.36557968  0.
 -2.26795165 18.67081541 55.4609856   1.3511439   2.94312181  0.
 -2.30137609 18.81510087 55.62669151  4.27413033  3.52067148  0.        ]"
315,315,5.0399999999999805,-235.66666666666669,-291.91312169312175,873.8999999999996,-3.019325032352862,17.029486966020656,45.544423392888056,-2.430717375954807,0.8282409697197364,-6.1138471764778135,"[-2.93252247 17.0016631  45.75651174  6.00461948  2.31485906  0.
 -2.97244226 17.01424739 45.65808548  6.08648138  2.89117402  0.
 -3.01932503 17.02948697 45.54442339  6.16640425  3.46741077  0.        ]"
316,316,2.520000000000002,-310.0,-291.9703586497891,873.8999999999996,-3.1647193947991594,0.6527887368070352,0.0,-0.874784673774289,-1.137261678195078,-28.722373033467075,"[-3.11301188  0.67697396  0.          5.13301303  5.07367292  0.
 -3.14377394  0.66971636  0.          5.19826587  5.65056075  0.
 -3.16471939  0.65278874  0.          5.26275398  6.22748487  0.        ]"
317,317,2.4600000000000017,-310.0,-292.0272344900105,873.8999999999996,-1.7109850432147018,8.102241564815431,0.0,-1.82831498516205,1.2365702359599102,-29.12964669981571,"[-1.6174874   8.05415591  0.          5.5181336   3.5420504   0.
 -1.66830317  8.07755113  0.          5.67950712  4.11879634  0.
 -1.71098504  8.10224156  0.          5.83398191  4.69544864  0.        ]"
318,318,2.520000000000002,-309.3,-292.0815513626835,873.8999999999996,-3.202592625003652,1.5932595943886532,0.0,-1.2090345272315386,2.518139667262573,-24.731339383513934,"[-3.14434275  1.4864336   0.56765252  4.17252988  5.1515422   0.
 -3.17650629  1.54119088  0.0894012   4.09293254  5.72790492  0.
 -3.20259263  1.59325959  0.          3.16651588  0.02111105  0.        ]"
319,319,5.0399999999999805,-246.39999999999998,-291.93834900731457,873.8999999999996,-2.2499707259704804,12.748926567723153,56.551153410442964,-1.315751185286855,2.6667769063124305,9.211207508198099,"[-2.20158882 12.63885316 56.19004983  2.44523199  2.45766454  0.
 -2.22409579 12.69516065 56.36904191  3.02069061  3.03445118  0.
 -2.24997073 12.74892657 56.55115341  3.59613556  3.61121626  0.        ]"
320,320,2.2200000000000015,-309.59999999999997,-291.9935416666667,873.8999999999996,-0.45333166425634314,17.917777084342454,0.0,-1.1477060401141983,13.06661659752093,-26.73060472539335,"[-0.40868503 17.38931932  0.43755593  5.10225319  2.77675771  0.
 -0.43081211 17.6545755   0.          5.67802882  3.35312871  0.
 -0.45333166 17.91777708  0.          6.25377873  3.92950789  0.        ]"
321,321,5.0399999999999805,-298.2,-292.0128764278297,873.8999999999996,-5.185845565907144,7.4256136373508514,3.370244917351412,-1.6252239389007108,2.15934173397838,-28.11789037845168,"[-5.12009021  7.33850562  4.49394799  5.60839188  2.45381027  0.
 -5.15300522  7.38213916  3.93356392  6.18560076  3.03104605  0.
 -5.18584557  7.42561364  3.37024492  0.47962319  3.60821538  0.        ]"
322,322,2.760000000000002,-309.3,-292.06656314699796,873.8999999999996,-1.9572141054712706,0.7918310209778685,0.0,0.23380751651527013,-1.0888606051741947,-24.86456783943576,"[-1.96451759  0.83681971  0.55229153  1.21418082  5.76410109  0.
 -1.9618643   0.81321131  0.05829606  0.33661099  0.05844995  0.
 -1.95721411  0.79183102  0.          4.7492993   0.6360072   0.        ]"
323,323,2.760000000000002,-308.9,-292.1186790505676,873.8999999999996,-1.9961659581215156,0.4094048656637197,0.0,-0.2863011322233614,-0.5384944347227907,-24.81951744388271,"[-1.98418264  0.41737908  0.81912865  4.82022098  5.83235905  0.
 -1.99095959  0.41717691  0.33787442  4.34878567  0.12577232  0.
 -1.99616596  0.40940487  0.          2.92509189  0.70236838  0.        ]"
324,324,2.820000000000002,-310.0,-292.17386831275724,873.8999999999996,-2.1244536424183664,0.495891079892519,0.0,-1.8513057495564733,-1.9482036863725711,-25.370965062997765,"[-2.07715142  0.57699002  0.          4.79621161  1.3294579   0.
 -2.09405352  0.53654915  0.          4.9320933   1.90673511  0.
 -2.12445364  0.49589108  0.          5.06998355  2.48399492  0.        ]"
325,325,2.700000000000002,-308.7,-292.22471794871797,873.8999999999996,-1.9658737106873856,-0.8639051640122772,0.0,-0.677446742282275,-3.649276797771051,-27.505141692639963,"[-1.91085973 -0.72305574  0.8975619   5.63308733  4.02545166  0.
 -1.94486538 -0.79280873  0.35718687  5.64114768  4.60223802  0.
 -1.96587371 -0.86390516  0.          5.6496083   5.17904065  0.        ]"
326,326,2.760000000000002,-309.0,-292.27617586912066,873.8999999999996,-2.1196240490492406,0.7639525045760884,0.0,-0.0837024387177757,-0.3520305368031886,-23.66833272940602,"[-2.11597967  0.77651069  0.74882966  6.15112426  5.80194587  0.
 -2.11816492  0.77063107  0.27449518  6.13483224  0.09489884  0.
 -2.11962405  0.7639525   0.          6.11835522  0.67103298  0.        ]"
327,327,2.760000000000002,-309.1,-292.32762487257907,873.8999999999996,-2.0833110247204467,0.9746308971848243,0.0,-0.06465879268470175,-0.03519203535040884,-23.742698593592316,"[-2.08007344  0.97580045  0.67917594  6.2573547   5.76507499  0.
 -2.08213346  0.9752817   0.20357159  6.25530334  0.05819675  0.
 -2.08331102  0.9746309   0.          6.25321169  0.63454151  0.        ]"
328,328,2.760000000000002,-308.9,-292.37815040650406,873.8999999999996,-1.9341538200207318,0.8243647013583147,0.0,0.050129272461482244,-0.5093041523326068,-23.51203956491972,"[-1.9341387   0.84931124  0.77059617  0.51346863  5.69070822  0.
 -1.93510907  0.83559813  0.29667271  0.52435546  6.26764106  0.
 -1.93415382  0.8243647   0.          0.53526442  0.56136464  0.        ]"
329,329,5.0399999999999805,-245.8,-292.23657548125635,873.8999999999996,-2.3589975234019116,18.48203247992695,55.96817557948325,-1.3486432212665465,4.729138065745603,8.910108560218452,"[-2.31136804 18.28896076 55.61903991  2.37185541  2.33988171  0.
 -2.33298032 18.38682561 55.79215258  2.94833535  2.91679607  0.
 -2.35899752 18.48203248 55.96817558  3.52486077  3.49368417  0.        ]"
330,330,2.700000000000002,-310.0,-292.29040404040404,873.8999999999996,-1.9663333771720926,-1.18041431645287,0.0,-0.6804912001068832,-5.143818253139435,-30.401930880407463,"[-1.92046681 -0.97817648  0.          5.25012983  4.14779049  0.
 -1.94790576 -1.07873371  0.          3.46240568  4.72462018  0.
 -1.96633338 -1.18041432  0.          0.68601632  5.3014435   0.        ]"
331,331,2.760000000000002,-310.0,-292.34390735146025,873.8999999999996,-1.9905377673535842,-0.43269522980036107,0.0,-0.05310096150244915,-1.5086526556028312,-25.968605806452963,"[-1.98743998 -0.37014655  0.          2.48718676  5.89148263  0.
 -1.98929992 -0.40248488  0.          3.16418153  0.18542729  0.
 -1.99053777 -0.43269523  0.          3.79075424  0.76252245  0.        ]"
332,332,2.580000000000002,-308.9,-292.3937751004016,873.8999999999996,-1.2988154655117774,4.432256992947042,0.0,-0.48302403570314273,4.180152779475928,-27.743477504579747,"[-1.29370591  4.2679112   0.79665626  3.41076113  0.56425055  0.
 -1.29357378  4.34942796  0.25288631  3.98706987  1.14060969  0.
 -1.29881547  4.43225699  0.          4.56333461  1.71697875  0.        ]"
333,333,5.0399999999999805,-246.26666666666665,-292.25525525525524,873.8999999999996,-2.311735073688206,14.294761908122695,56.43412209227906,-1.3325153128337883,4.960181061170362,8.95899368988054,"[-2.2644035  14.09431431 56.08303811  2.50338031  2.35366236  0.
 -2.28595696 14.19544228 56.25704381  3.07946757  2.92980048  0.
 -2.31173507 14.29476191 56.43412209  3.65559148  3.50592774  0.        ]"
334,334,5.0399999999999805,-246.8,-292.11916167664674,873.8999999999996,-2.4425564970783062,3.684644261080818,56.987942814211976,-1.3538558184233476,0.35904607037679515,9.463956394098895,"[-2.39211432  3.66785931 56.61655065  2.5245601   2.48122292  0.
 -2.41581494  3.67730464 56.80070543  3.10134697  3.0577142   0.
 -2.4425565   3.68464426 56.98794281  3.67813862  3.63419955  0.        ]"
335,335,5.0399999999999805,-242.39999999999998,-291.9707462686567,873.8999999999996,-2.1328040892262976,-0.5057288801658351,52.362184020572585,-0.8764235460969936,-3.1164161840349522,-0.8806799200651961,"[-2.10049014 -0.38565786 52.38198268  0.46497815  2.40672923  0.
 -2.11565186 -0.44465324 52.37583704  0.54980771  2.98290525  0.
 -2.13280409 -0.50572888 52.36218402  0.63293683  3.55908035  0.        ]"
336,336,5.0399999999999805,-247.0,-291.83690476190475,873.8999999999996,-2.2548340926306576,7.947649546356551,57.21464438493204,-1.3290702860686756,1.154978432496855,9.411507697127501,"[-2.20689717  7.89726577 56.84492016  2.38889242  2.39254777  0.
 -2.22895186  7.92387864 57.02842414  2.9652697   2.96964682  0.
 -2.25483409  7.94764955 57.21464438  3.54158158  3.54675783  0.        ]"
337,337,5.0399999999999805,-246.59999999999997,-291.7026706231454,873.8999999999996,-2.3086102655060023,-2.3658561338629527,56.78010457091398,-1.3074258404363188,-4.377158295829487,9.147453833189362,"[-2.25822534 -2.19489572 56.42089799  2.40815995  2.58198225  0.
 -2.28238133 -2.27890006 56.59914633  2.98487018  3.15923578  0.
 -2.30861027 -2.36585613 56.78010457  3.56161538  3.73650942  0.        ]"
338,338,5.0399999999999805,305.36666666666645,-289.9361932938856,873.8999999999996,-3.0096630321807227,-12.991134376743055,32.65372290056761,-1.299523720241018,-4.409726286105023,-13.964200579341906,"[ -2.95886158 -12.80741016  33.20432314   4.36189354   2.5246263
   0.          -2.98372949 -12.90109921  32.93098124   4.40435041
   3.10186835   0.          -3.00966303 -12.99113438  32.6537229
   4.44640804   3.67912066   0.        ]"
339,339,2.0400000000000014,-309.7,-289.9944936086529,873.8999999999996,0.3256327891556612,5.936126705778663,0.0,-0.32116560914003606,3.627471113840504,-29.835766215796546,"[0.33042037 5.78038511 0.26850469 0.48080114 1.25837974 0.
 0.33020945 5.86069441 0.         1.05701667 1.98226462 0.
 0.32563279 5.93612671 0.         1.63327155 2.58577978 0.        ]"
340,340,2.1600000000000015,-310.0,-290.05333333333334,873.8999999999996,0.3958753691280131,-6.524914469402802,0.0,-0.6710869995532756,-7.683004320606635,-30.140042590788546,"[ 0.40403439 -6.22514885  0.          4.86429413  1.0119553   0.
  0.40444554 -6.37272988  0.          5.44127654  1.58795459  0.
  0.39587537 -6.52491447  0.          6.0182695   2.16402336  0.        ]"
341,341,2.760000000000002,-310.0,-290.11182795698926,873.8999999999996,-0.8164392861320837,-4.129242089649621,0.0,-0.25619860152362134,-0.3602901677500663,-27.31851736999481,"[-0.81809206 -4.11205858  0.04577769  2.21811013  0.20732204  0.
 -0.8151458  -4.12199981  0.          2.7941745   1.16317167  0.
 -0.81643929 -4.12924209  0.          3.37020923  1.92875326  0.        ]"
342,342,2.640000000000002,-309.4,-290.1682261208577,873.8999999999996,-0.21240888541836447,-5.3482030039765185,0.0,-1.4361789800414344,-8.119153208825034,-21.325323308347723,"[-0.15979987 -5.02418739  0.47966522  2.21289956  2.29392607  0.
 -0.18414305 -5.18564145  0.05043555  2.78913995  2.87038526  0.
 -0.21240889 -5.348203    0.          3.36545799  3.44678339  0.        ]"
343,343,2.580000000000002,-310.0,-290.2260447035957,873.8999999999996,0.18813825245423396,4.2122819552265724,0.0,0.12410197406848747,6.303513394472541,-24.82259570911128,"[0.17750653 3.96172227 0.         2.82012927 1.19106871 0.
 0.184593   4.08691661 0.         3.39725094 5.65659993 0.
 0.18813825 4.21228196 0.         3.97441739 2.28355026 0.        ]"
344,344,2.520000000000002,-310.0,-290.28352713178293,873.8999999999996,-0.45844476882593677,3.8298898616192276,0.0,-0.09102941181779706,6.746982404425361,-25.298940928474767,"[-0.44305747  3.57146911  0.          0.92397442  5.12923958  0.
 -0.45406867  3.69871108  0.          1.49971719  5.7055409   0.
 -0.45844477  3.82988986  0.          2.07548754  6.28188851  0.        ]"
345,345,2.520000000000002,-308.9,-290.3374879227053,873.8999999999996,0.12810547357290722,1.6661131633178006,0.0,0.29549880104823106,1.1028779268145865,-26.496159694419493,"[0.12191335 1.63055844 0.80634422 1.92811169 5.09502068 0.
 0.12265148 1.64593741 0.28229106 2.50425768 5.6710983  0.
 0.12810547 1.66611316 0.         3.08042924 6.24715091 0.        ]"
346,346,2.760000000000002,-310.0,-290.39431599229283,873.8999999999996,-0.006347805562010535,0.9273439864870615,0.0,0.33379132431973674,0.7283032748240256,-18.95407892724335,"[-0.0197579   0.89961945  0.          6.13813887  5.8153459   0.
 -0.01326381  0.9133535   0.          0.43232648  0.10972168  0.
 -0.00634781  0.92734399  0.          1.00971565  0.68729977  0.        ]"
347,347,2.760000000000002,-310.0,-290.4508165225744,873.8999999999996,0.39424851841663894,2.95186965674595,0.0,0.6585749012666676,5.238562972971723,-18.17462831864472,"[0.36831815 2.7505084  0.         0.33372002 5.77037144 0.
 0.3807971  2.84967703 0.         0.9107761  0.06434327 0.
 0.39424852 2.95186966 0.         1.48786761 0.64148824 0.        ]"
348,348,2.580000000000002,-309.5,-290.50555555555553,873.8999999999996,0.3565501727760797,-1.284612954656437,0.0,0.1504072988635668,-6.712003311610531,-24.725323133186915,"[ 3.36880305e-01 -1.01960105e+00  4.91468654e-01  5.66946792e+00
  5.09211915e-01  0.00000000e+00  3.49513759e-01 -1.15062697e+00
  2.24951208e-03  6.24577610e+00  1.08447035e+00  0.00000000e+00
  3.56550173e-01 -1.28461295e+00  0.00000000e+00  5.38878358e-01
  1.65974491e+00  0.00000000e+00]"
349,349,2.580000000000002,-309.59999999999997,-290.5602674307545,873.8999999999996,0.9449922950313909,1.0565958482252986,0.0,0.7950006025009301,0.9791242239681056,-25.7710639591451,"[0.89860065 1.01811616 0.35431461 3.46412871 0.52700971 0.
 0.9246322  1.03719051 0.         4.04072839 1.10286412 0.
 0.9449923  1.05659585 0.         4.61743361 1.67869891 0.        ]"
350,350,2.580000000000002,-309.3,-290.6138095238095,873.8999999999996,-0.0029363958885487013,0.9244888359226832,0.0,-0.7984883471122732,-1.8579109315282787,-25.898041170688245,"[ 1.16378003e-02  9.90589356e-01  5.71340256e-01  4.95383447e+00
  6.75724085e-01  0.00000000e+00  8.24578333e-03  9.60320802e-01
  6.28954005e-02  5.52954780e+00  1.25384064e+00  0.00000000e+00
 -2.93639589e-03  9.24488836e-01  0.00000000e+00  6.10560190e+00
  1.83188877e+00  0.00000000e+00]"
351,351,2.580000000000002,-309.7,-290.66818613485276,873.8999999999996,0.1690271029746797,1.216524278250791,0.0,-0.3989093910776061,-2.2986054152377884,-26.782718548749337,"[0.16783373 1.30164188 0.27129926 5.11641793 0.67396834 0.
 0.17223411 1.26161364 0.         5.6929224  1.25113917 0.
 0.1690271  1.21652428 0.         6.26951759 1.82823489 0.        ]"
352,352,2.640000000000002,-310.0,-290.723106060606,873.8999999999996,-0.17187951980344612,1.7629487949655045,0.0,-1.5376997619559254,3.765548319959599,-21.54957808777556,"[-0.1149738   1.62805055  0.          3.60209207  2.34874053  0.
 -0.14200823  1.69221663  0.          4.17961679  2.92614111  0.
 -0.17187952  1.76294879  0.          4.75720449  3.5035346   0.        ]"
353,353,2.580000000000002,-309.3,-290.77573182247403,873.8999999999996,0.28928208516013537,0.9137309559814429,0.0,0.5510160229378936,-1.288792607979627,-24.4160155345733,"[0.25564034 0.96419812 0.59557415 5.79583846 0.44276657 0.
 0.27466486 0.93950885 0.11241693 0.0900724  1.01904092 0.
 0.28928209 0.91373096 0.         0.66510525 1.59535863 0.        ]"
354,354,2.580000000000002,-309.3,-290.82806026365347,873.8999999999996,0.30415104619896866,0.9042679189162316,0.0,0.5291840849005243,-1.4493455088186569,-24.468712775658673,"[0.27135927 0.95982692 0.62019646 5.59251972 0.42877779 0.
 0.29004918 0.93315793 0.13573543 6.16859844 1.00453714 0.
 0.30415105 0.90426792 0.         0.45923699 1.5803545  0.        ]"
355,355,2.580000000000002,-308.79999999999995,-290.8786854460094,873.8999999999996,0.11971285041032007,1.102666543133529,0.0,-0.13653509308932416,0.9297299460346737,-23.489816190274777,"[0.1120954  1.06515299 0.81960153 3.30147745 0.45537159 0.
 0.11836408 1.08396782 0.36021778 3.91714502 1.03155031 0.
 0.11971285 1.10266654 0.         4.51067999 1.6077056  0.        ]"
356,356,2.580000000000002,-308.7,-290.92874531835207,873.8999999999996,0.04235363753713761,0.8532246990993546,0.0,-0.3403691176529036,-1.0562096021992093,-23.118640629601142,"[0.03842    0.88875878 0.87452539 4.38825305 0.74507418 0.
 0.04438211 0.87293544 0.42305313 5.3207744  1.32161653 0.
 0.04235364 0.8532247  0.         6.09765297 1.89820399 0.        ]"
357,357,2.580000000000002,-309.1,-290.97964519140993,873.8999999999996,0.1850228276151178,0.8704140353658179,0.0,-0.14178154197986753,-0.5321321912407364,-24.399994207992997,"[0.17530348 0.88898199 0.68986366 4.18345036 0.56222094 0.
 0.18348071 0.88075229 0.21092513 0.35838815 1.13940141 0.
 0.18502283 0.87041404 0.         2.1728445  1.71660413 0.        ]"
358,358,2.580000000000002,-309.2,-291.03054003724395,873.8999999999996,0.16768626852963742,1.034801734149545,0.0,-0.09294156410224003,0.2723213148274633,-23.019461895402586,"[0.15335411 1.02116219 0.63109079 5.45990899 0.79372158 0.
 0.16449275 1.02922752 0.17347363 3.02105501 1.37073797 0.
 0.16768627 1.03480173 0.         5.95154493 1.94770751 0.        ]"
